image_id,geometry,id,constellation,collection,providerName,providerProperties,sceneId,producer,acquisitionDate,start_datetime,end_datetime,cloudCoverage,resolution,deliveryTime,Cost,image_id,area
313,"POLYGON ((2.22461594 48.93410406, 2.2236643399999996 48.797273619999984, 2.45238747 48.804386059999985, 2.4521398200000006 48.942756249999995, 2.22461594 48.93410406))",e26e783c-ac27-4d5e-bdd4-268e4e7b57d1,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2021-11-18T16:28:08Z', 'processingDate': '2021-11-04T13:29:01.966Z', 'azimuthAngle': 179.47288268439388, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'fa25aae7-42db-429f-bfa9-2e72f8560e0c', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO3_00812000716356', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': [2.33802590182209, 48.87003623125915], 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': 'mmcat_b1b18a99a6cb8edaf601c2b77b9080be', 'publicationDate': '2021-11-04T13:33:14.675443985Z', 'illuminationElevationAngle': 26.026638186123215, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2031-11-16T14:03:51.986457527Z', 'incidenceAngleAcrossTrack': -23.764888102942734, 'illuminationAzimuthAngle': 173.27495639473383, 'incidenceAngleAlongTrack': 7.878324904856354, 'incidenceAngle': 24.521399663362384, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",e26e783c-ac27-4d5e-bdd4-268e4e7b57d1,airbus,2021-11-04T11:09:15.770Z,,,92.3,0.3,HOURS,459000,291,256.0697733364995
314,"POLYGON ((2.23014867 48.938616509999996, 2.2293105399999997 48.80619622999999, 2.22930634 48.80537517, 2.22929602 48.80464644999999, 2.44674685 48.79963004, 2.44674386 48.80036896, 2.44673365 48.801201339999984, 2.44652441 48.93523751, 2.23014867 48.938616509999996))",20a17bc6-0c20-4a35-a630-09bef34bd6b6,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2021-11-18T16:28:08Z', 'processingDate': '2021-11-04T13:29:02.265Z', 'azimuthAngle': 179.85979041624896, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '35921eb2-9968-4b07-9086-4c24b522ffc5', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO3_00812000716355', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': [2.338021437667674, 48.86914221304899], 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': 'mmcat_d57d21a9b80e9ea18ae51b1054ee786c', 'publicationDate': '2021-11-04T13:33:14.238942497Z', 'illuminationElevationAngle': 26.0202973627448, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2031-11-16T14:03:35.374927773Z', 'incidenceAngleAcrossTrack': -20.016407430444026, 'illuminationAzimuthAngle': 173.1856448636226, 'incidenceAngleAlongTrack': -5.244553032959941, 'incidenceAngle': 20.45781032305624, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",20a17bc6-0c20-4a35-a630-09bef34bd6b6,airbus,2021-11-04T11:08:55.763Z,,,90.3,0.3,HOURS,428400,292,238.53524280133652
315,"POLYGON ((2.20085307 48.83397056999999, 2.32357311 48.829858649999984, 2.49923269 48.82206747000001, 2.49902143 48.88458878000001, 2.44855068 48.887007489999995, 2.34565026 48.891218959999996, 2.2010966399999994 48.89577990000001, 2.20085307 48.83397056999999))",78b6ff05-eee8-47cc-92ea-9981c64e5b95,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202111031110584_FR1_PX_E002N48_0521_00596', 'acquisitionStation': 'SV1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2021-11-19T07:23:45Z', 'processingDate': '2021-11-03T15:26:50.692Z', 'parentIdentifier': 'DS_PHR1B_202111031110584_FR1_PX_E002N48_0521_00596', 'azimuthAngle': 179.9695375682543, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'c8a96ca1-ade5-40b4-8399-a48ddeea1541', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': None, 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': [2.3500428811269494, 48.859010877186414], 'workspaceName': 'public', 'processorName': 'MMCAT', 'correlationId': 'mmcat_b7078492360aaa14afadacd6389a837d', 'publicationDate': '2021-11-03T15:44:29.345916874Z', 'illuminationElevationAngle': 25.90180163279764, 'productType': 'mono', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2031-11-15T16:00:05.97556642Z', 'incidenceAngleAcrossTrack': -14.79615479500047, 'illuminationAzimuthAngle': 173.5291067047977, 'incidenceAngleAlongTrack': -13.35096649329383, 'incidenceAngle': 19.54987693632026, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1B_202111031110584_FR1_PX_E002N48_0521_00596', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",78b6ff05-eee8-47cc-92ea-9981c64e5b95,airbus,2021-11-03T11:10:58.430Z,,,46.5,0.5,HOURS,151370,293,151.49687618351268
316,"POLYGON ((2.18533123 48.99968181, 2.1865277099999996 48.83793703999999, 2.18652917 48.836953099999995, 2.1868466999999994 48.70551586, 2.40278852 48.69888854999999, 2.40369598 48.83031087, 2.4036969799999994 48.83132437, 2.4041186 48.99279194999999, 2.18533123 48.99968181))",43bdcc91-5549-4315-abc1-917e3f98e111,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2021-11-19T07:42:19Z', 'processingDate': '2021-11-03T12:29:07.411Z', 'azimuthAngle': 180.00590290006141, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '75bd0ea3-514d-4587-96ce-4f97f4e06629', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO3_00810500708825', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': [2.29472491278712, 48.84918634542328], 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': 'mmcat_0eab87103ba98b03d08e10d1836a2e22', 'publicationDate': '2021-11-03T12:45:17.762065899Z', 'illuminationElevationAngle': 25.87385059734155, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2031-11-15T14:03:27.01201151Z', 'incidenceAngleAcrossTrack': 6.572403837414, 'illuminationAzimuthAngle': 168.34207626092734, 'incidenceAngleAlongTrack': 28.834541951374767, 'incidenceAngle': 29.14641440205475, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",43bdcc91-5549-4315-abc1-917e3f98e111,airbus,2021-11-03T10:51:06.690Z,,,27.1,0.3,HOURS,937800,294,521.569154353459
317,"POLYGON ((1.97811315 48.83480999, 1.97817722 48.73697717, 2.17238787 48.73539612, 2.17250802 48.83375786, 1.97811315 48.83480999))",1395b84d-a0f3-4124-8b71-d4ca32f67071,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2021-11-02T14:17:37Z', 'processingDate': '2021-10-19T13:34:01.535Z', 'azimuthAngle': 179.92212283434105, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'dcdd02de-dbff-401a-93d7-9ae701627ecf', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO3_00726800597750', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': [2.0753105820602316, 48.785127507790804], 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': 'mmcat_94a9f4a5a5e9cd2fbd830b6efe9df534', 'publicationDate': '2021-10-19T13:48:24.058377266Z', 'illuminationElevationAngle': 31.229005279286422, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2031-10-31T14:17:14.879612616Z', 'incidenceAngleAcrossTrack': -4.894803503792724, 'illuminationAzimuthAngle': 169.76924270386058, 'incidenceAngleAlongTrack': -7.116470140903931, 'incidenceAngle': 8.538953919502346, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",1395b84d-a0f3-4124-8b71-d4ca32f67071,airbus,2021-10-19T11:01:25.265Z,,,0.0,0.3,HOURS,221400,295,155.7640318224323
318,"POLYGON ((2.12307755 48.78168706999999, 2.1235398899999995 48.64566471999999, 2.1235376499999994 48.64482934, 2.12355883 48.63810184999999, 2.32520027 48.63271241, 2.32522521 48.63943771999999, 2.32523049 48.640275749999994, 2.32567217 48.77628949999998, 2.12307755 48.78168706999999))",35334e0d-99d8-4f9a-b5c1-7305e32be7aa,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2021-10-22T14:18:47Z', 'processingDate': '2021-10-08T14:13:01.049Z', 'azimuthAngle': 181.8722629693685, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '1af6313c-eac4-49bb-87e5-fcbf0862555d', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO3_00710500528239', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': [2.2243748625566653, 48.70720738563846], 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': 'mmcat_ebfb10e247b640930b6cd3531630ee49', 'publicationDate': '2021-10-08T14:18:23.780377123Z', 'illuminationElevationAngle': 34.9473651930679, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2031-10-20T14:17:25.373008847Z', 'incidenceAngleAcrossTrack': 8.829396504642498, 'illuminationAzimuthAngle': 165.32466584896986, 'incidenceAngleAlongTrack': 15.63104678323928, 'incidenceAngle': 17.90962951144657, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",35334e0d-99d8-4f9a-b5c1-7305e32be7aa,airbus,2021-10-08T10:50:47.847Z,,,0.0,0.3,HOURS,423000,296,237.518753062662
319,"POLYGON ((1.9606788100000003 48.78515815, 1.9613459299999998 48.64210357999998, 2.17251448 48.6337274, 2.17315555 48.77653704999999, 1.9606788100000003 48.78515815))",550175e4-113d-4568-ae47-1e4599016fe8,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2021-10-22T13:38:48Z', 'processingDate': '2021-10-08T13:28:01.026Z', 'azimuthAngle': 179.75037567622732, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '0c641c0f-1de9-42c4-a86e-17826921eb4d', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO3_00710500528217', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': [2.0669171830377304, 48.70945363324196], 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': 'mmcat_08114b496a2785896c8c6b00daa307a5', 'publicationDate': '2021-10-08T13:32:43.304442828Z', 'illuminationElevationAngle': 34.92829563364433, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2031-10-20T13:37:56.134371946Z', 'incidenceAngleAcrossTrack': 8.545263565306541, 'illuminationAzimuthAngle': 165.2062836717032, 'incidenceAngleAlongTrack': 24.82701367261319, 'incidenceAngle': 25.679252698980505, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",550175e4-113d-4568-ae47-1e4599016fe8,airbus,2021-10-08T10:51:02.704Z,,,0.0,0.3,HOURS,322200,297,247.78715706206387
320,"POLYGON ((2.22220865 48.673017449999996, 2.24336924 48.672443429999994, 2.35991114 48.668664289999995, 2.5208124799999996 48.66198233, 2.52185104 48.79419114, 2.5217754899999996 48.81315459, 2.5219431499999994 48.84146588, 2.52175198 48.898190359999994, 2.5218290599999995 48.90758997, 2.5203802300000007 49.096206329999994, 2.35239705 49.10117036, 2.22312215 49.10337908999998, 2.22324898 49.047665329999994, 2.22361096 49.01953055, 2.2236314999999998 48.97285861999999, 2.2239329199999998 48.95404241999999, 2.2238684799999997 48.83231761999999, 2.22329408 48.804377739999985, 2.22318853 48.74800420999999, 2.2227171799999996 48.71993934999999, 2.22275054 48.701075159999995, 2.22220865 48.673017449999996))",496e41dc-0924-4362-920d-7e8dff2dcf53,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202110081111053_FR1_PX_E002N48_0522_04070', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2021-10-08T18:41:35Z', 'processingDate': '2021-10-08T11:57:27.860Z', 'parentIdentifier': 'DS_PHR1B_202110081111053_FR1_PX_E002N48_0522_04070', 'azimuthAngle': 179.9750470728948, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '9f6041c0-e8f2-4945-b37b-ac8af7366fa7', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': None, 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': [2.372075899680389, 48.882453173063226], 'workspaceName': 'public', 'processorName': 'MMCAT', 'correlationId': 'mmcat_3f60fa0abb47f4b678b61185c02b4a91', 'publicationDate': '2021-10-08T13:19:59.750415519Z', 'illuminationElevationAngle': 34.92718621827579, 'productType': 'mono', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2031-10-06T18:40:51.415014221Z', 'incidenceAngleAcrossTrack': -15.83519532533698, 'illuminationAzimuthAngle': 171.8150161035718, 'incidenceAngleAlongTrack': -9.988274328535995, 'incidenceAngle': 18.46234825782483, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1B_202110081111053_FR1_PX_E002N48_0522_04070', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",496e41dc-0924-4362-920d-7e8dff2dcf53,airbus,2021-10-08T11:11:05.305Z,,,0.0,0.5,HOURS,918950,298,1050.6723917441107
321,"POLYGON ((2.03080571 48.99092868, 2.03092317 48.85386346999999, 2.03091966 48.85301366, 2.0319744 48.71697708, 2.03198443 48.71612916, 2.0318986 48.697161789999996, 2.24333927 48.706835749999996, 2.24343605 48.725673459999996, 2.24343729 48.72652132999999, 2.2434275599999998 48.86207819999999, 2.24343425 48.862923439999996, 2.24444923 48.999540159999995, 2.03080571 48.99092868))",cf71d72c-1b26-49e0-a1ef-51d3dd69fcf6,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2021-10-22T13:23:41Z', 'processingDate': '2021-10-08T13:16:02.277Z', 'azimuthAngle': 179.30222396844533, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '156ea99c-1e26-4eac-ab1e-c718f64dadd0', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO3_00710500528208', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': [2.137627468354942, 48.848248149530306], 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': 'mmcat_7955238bf5516cc63abee1d2b3815083', 'publicationDate': '2021-10-08T13:18:24.332998513Z', 'illuminationElevationAngle': 34.76282920703712, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2031-10-20T13:22:24.024066232Z', 'incidenceAngleAcrossTrack': 17.473912455112288, 'illuminationAzimuthAngle': 165.01179595142895, 'incidenceAngleAlongTrack': -13.522942449497638, 'incidenceAngle': 20.908251134749765, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",cf71d72c-1b26-49e0-a1ef-51d3dd69fcf6,airbus,2021-10-08T10:49:59.741Z,,,0.0,0.3,HOURS,914400,299,508.48786917428373
322,"POLYGON ((2.08850476 48.88256510999999, 2.08797649 48.80275681999999, 2.3894235899999994 48.85406978, 2.38967849 48.93522376999999, 2.08850476 48.88256510999999))",5d818ffe-fbbe-4ac0-a532-35e971bbf4f0,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2021-10-19T08:58:34Z', 'processingDate': '2021-10-04T15:35:00.994Z', 'azimuthAngle': 179.19062889162197, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'de8c926a-cf35-4115-85b0-0772a5740b3e', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO3_00704600497326', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': [2.2388274906430765, 48.869059460037896], 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': 'mmcat_a76c23fcff62b89584549962f792eb72', 'publicationDate': '2021-10-04T15:54:22.405801561Z', 'illuminationElevationAngle': 37.04305848001451, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2031-10-17T08:56:35.678186867Z', 'incidenceAngleAcrossTrack': -38.850247575848826, 'illuminationAzimuthAngle': 171.6929037310319, 'incidenceAngleAlongTrack': 28.733393759846713, 'incidenceAngle': 41.5465229003901, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",5d818ffe-fbbe-4ac0-a532-35e971bbf4f0,airbus,2021-10-04T11:13:35.958Z,,,66.9,0.3,HOURS,354600,300,197.67761679714576
323,"POLYGON ((2.2274970299999994 48.91717075, 2.22615159 48.80039931999998, 2.4664568899999995 48.79817912, 2.46611521 48.91667789, 2.2274970299999994 48.91717075))",ce3a52a7-20b1-495c-bae6-3a8e8708d6a3,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2021-10-19T09:14:46Z', 'processingDate': '2021-10-04T13:02:02.874Z', 'azimuthAngle': 180.06192784998993, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '772c9bea-5fcf-4f01-89f8-cc1ef7df8d1e', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO3_00704600497297', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': [2.346304241077061, 48.857713786070676], 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': 'mmcat_42822954d0f51e3a99935a417d903197', 'publicationDate': '2021-10-04T14:36:43.014112046Z', 'illuminationElevationAngle': 37.0446179933994, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2031-10-17T09:14:15.971916815Z', 'incidenceAngleAcrossTrack': -27.001430177833054, 'illuminationAzimuthAngle': 171.57776413087245, 'incidenceAngleAlongTrack': -1.1813602896181796, 'incidenceAngle': 27.013483978120146, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",ce3a52a7-20b1-495c-bae6-3a8e8708d6a3,airbus,2021-10-04T11:12:47.181Z,,,48.9,0.3,HOURS,412200,301,229.87402223716606
324,"POLYGON ((2.02336083 49.00331665, 2.02400257 48.86212532999999, 2.02397582 48.86126235999999, 2.02254492 48.720590619999996, 2.02253326 48.71971265999999, 2.02238103 48.70799865999999, 2.25140962 48.69140795, 2.2516554 48.703214559999985, 2.25167435 48.70409934, 2.2524095999999996 48.84667863, 2.25238808 48.84757329, 2.25091443 48.99068267999999, 2.02336083 49.00331665))",9bf55160-c549-4c22-93ea-3bbfdf44d97b,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2021-10-19T09:10:34Z', 'processingDate': '2021-10-04T13:21:02.497Z', 'azimuthAngle': 180.4587301249346, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '3aa4b0cf-5430-4459-9ecc-3a2b1c2108e5', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO3_00704600497312', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': [2.1373953167446524, 48.847257594175105], 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': 'mmcat_eba642c39e95856aaa10787ad37f710a', 'publicationDate': '2021-10-04T13:24:37.616138929Z', 'illuminationElevationAngle': 37.02440119887837, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2031-10-17T09:10:02.77057968Z', 'incidenceAngleAcrossTrack': -22.799686886900744, 'illuminationAzimuthAngle': 171.20289307848344, 'incidenceAngleAlongTrack': -15.295514895370953, 'incidenceAngle': 26.037807926658214, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",9bf55160-c549-4c22-93ea-3bbfdf44d97b,airbus,2021-10-04T11:12:24.045Z,,,60.7,0.3,HOURS,995400,302,554.2746261096976
325,"POLYGON ((2.17712443 49.01482222999999, 2.17684564 48.85371189, 2.1768366 48.852713179999995, 2.17586391 48.70883126, 2.41365541 48.68064893999999, 2.41394819 48.8263878, 2.41395687 48.82739535999998, 2.4127961700000005 48.991237549999994, 2.17712443 49.01482222999999))",41cd892b-9fec-4817-9a87-0bbc5594e189,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2021-10-19T09:14:48Z', 'processingDate': '2021-10-04T13:00:14.378Z', 'azimuthAngle': 179.98488447761977, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '7f2780dc-f207-4769-bfad-7366c46dea11', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO3_00704600497328', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': [2.2949103871246312, 48.84761101961274], 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': 'mmcat_619e6ea5e669f2d63d0c0e4903dbe0b1', 'publicationDate': '2021-10-04T13:02:29.015441466Z', 'illuminationElevationAngle': 37.03046556355968, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2031-10-17T09:14:31.129440002Z', 'incidenceAngleAcrossTrack': -23.18269573679747, 'illuminationAzimuthAngle': 171.28515816686195, 'incidenceAngleAlongTrack': -27.994759424995635, 'incidenceAngle': 32.396888890775294, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",41cd892b-9fec-4817-9a87-0bbc5594e189,airbus,2021-10-04T11:12:02.744Z,,,64.2,0.3,HOURS,1071000,303,596.1218538307758
326,"POLYGON ((2.2306394200000006 48.91433626, 2.2300351999999997 48.78079434, 2.46231885 48.800989869999995, 2.46229838 48.93562554, 2.2306394200000006 48.91433626))",1212202c-6b1b-4684-8536-5d2fe2ef1d0e,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2021-10-04T14:37:00Z', 'processingDate': '2021-09-18T13:47:01.533Z', 'azimuthAngle': 178.47508541740288, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '951f3ed6-632b-42eb-8ef4-b6438f45a354', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO3_00619400375580', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': [2.346177023115991, 48.858228350738806], 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': 'mmcat_748990332474bf11645277438eb5235b', 'publicationDate': '2021-09-22T11:14:00.239508896Z', 'illuminationElevationAngle': 42.93316823077527, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2031-10-02T14:35:50.079792186Z', 'incidenceAngleAcrossTrack': -23.37639960404805, 'illuminationAzimuthAngle': 166.47539428574413, 'format': 'image/jp2', 'incidenceAngleAlongTrack': 20.98622622798596, 'incidenceAngle': 28.87954086653542, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",1212202c-6b1b-4684-8536-5d2fe2ef1d0e,airbus,2021-09-18T11:05:52.010Z,,,43.0,0.3,HOURS,455400,304,253.77543018472284
