image_id,id,constellation,collection,providerName,providerProperties,sceneId,producer,acquisitionDate,start_datetime,end_datetime,cloudCoverage,resolution,deliveryTime,cost,image_id,area,incidence_angle,geometry
319,13e80ef0-603a-4d51-97c0-4ab9c46963c0,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202106141103318_FR1_PX_E002N48_0820_08150', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2021-06-14T13:48:21.015227258Z', 'processingDate': '2021-06-14T12:10:16.823Z', 'parentIdentifier': 'DS_PHR1B_202106141103318_FR1_PX_E002N48_0820_08150', 'azimuthAngle': 179.9686142443069, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'ac2cf8d6-67bf-42ab-99b2-d40af0105da8', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': None, 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': [2.598186768167037, 48.82180332278398], 'workspaceName': 'public', 'processorName': 'MMCAT', 'correlationId': 'mmcat_367aa0e8-73b2-4c3f-b707-a9ef726568b4', 'publicationDate': '2021-06-14T13:48:21.015227258Z', 'illuminationElevationAngle': 63.00097939337849, 'productType': 'mono', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2031-06-12T13:44:56.358445785Z', 'incidenceAngleAcrossTrack': -9.125198325640351, 'illuminationAzimuthAngle': 155.7033085344668, 'format': 'image/jp2', 'incidenceAngleAlongTrack': 4.775585470795036, 'incidenceAngle': 10.26236000680377, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1B_202106141103318_FR1_PX_E002N48_0820_08150', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",13e80ef0-603a-4d51-97c0-4ab9c46963c0,airbus,2021-06-14 11:03:31.805000+00:00,,,0.0,0.5,HOURS,665960,319,1901.3726129406218,10.26236000680377,"POLYGON ((2.45649317 48.40628944, 2.57167795 48.40721153, 2.73621587 48.40673542, 2.73760813 48.48215888999999, 2.74034418 48.90635169, 2.73727741 49.23945084999998, 2.64838365 49.23877267, 2.45602935 49.23524088, 2.45735945 49.15156958999999, 2.4598384 48.84660022, 2.45909003 48.60412038, 2.45649317 48.40628944))"
320,1af785b2-7e43-4dca-8aa3-324ea494b1ec,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1A_202105131059138_FR1_PX_E002N48_0518_01060', 'acquisitionStation': 'SV1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2021-05-14T08:11:39Z', 'processingDate': '2021-05-13T20:53:19.939Z', 'parentIdentifier': 'DS_PHR1A_202105131059138_FR1_PX_E002N48_0518_01060', 'azimuthAngle': 180.0181216305056, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '48436cfb-6715-48d1-9090-1fde632f7626', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': None, 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': [2.3590257990623273, 48.72604799729713], 'workspaceName': 'public', 'processorName': 'MMCAT', 'correlationId': 'mmcat_5f7de152-a53f-4593-9de2-8cdf1ae99ca4', 'publicationDate': '2021-05-13T21:08:11.103460723Z', 'illuminationElevationAngle': 58.42996734536705, 'productType': 'mono', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2031-05-12T08:09:19.680543096Z', 'incidenceAngleAcrossTrack': -0.5384510194492984, 'illuminationAzimuthAngle': 157.9169074808208, 'format': 'image/jp2', 'incidenceAngleAlongTrack': 1.982702378872956, 'incidenceAngle': 2.0544039516259, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1A_202105131059138_FR1_PX_E002N48_0518_01060', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",1af785b2-7e43-4dca-8aa3-324ea494b1ec,airbus,2021-05-13 10:59:13.805000+00:00,,,74.92555206254265,0.5,HOURS,232700,320,232.86816703197724,2.0544039516259,"POLYGON ((2.2229442 48.67337735000001, 2.32201428 48.67411947999999, 2.49506847 48.67341687, 2.49536892 48.77796539, 2.40943163 48.77859448, 2.22268268 48.77786714, 2.2229442 48.67337735000001))"
321,6df21397-0400-48df-b19a-233b65ced63f,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1A_202105131059065_FR1_PX_E002N48_0623_01048', 'acquisitionStation': 'SV1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2021-05-14T08:11:42Z', 'processingDate': '2021-05-13T20:53:06.343Z', 'parentIdentifier': 'DS_PHR1A_202105131059065_FR1_PX_E002N48_0623_01048', 'azimuthAngle': 180.0634640248185, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'e336ea91-0b9d-4779-a198-0d72baaabf3b', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': None, 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': [2.442131158102651, 48.957112287703204], 'workspaceName': 'public', 'processorName': 'MMCAT', 'correlationId': 'mmcat_081116ed-7e7d-4f95-9513-aa07e33fc809', 'publicationDate': '2021-05-13T21:08:09.060031991Z', 'illuminationElevationAngle': 58.23653713682333, 'productType': 'mono', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2031-05-12T08:09:28.589562922Z', 'incidenceAngleAcrossTrack': 0.0671432955792743, 'illuminationAzimuthAngle': 158.2015397303843, 'format': 'image/jp2', 'incidenceAngleAlongTrack': -0.02540375750091113, 'incidenceAngle': 0.07178838244971054, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1A_202105131059065_FR1_PX_E002N48_0623_01048', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",6df21397-0400-48df-b19a-233b65ced63f,airbus,2021-05-13 10:59:06.555000+00:00,,,46.1,0.5,HOURS,228890,321,229.06855708076816,0.07178838244971054,"POLYGON ((2.3054501 48.9052885, 2.40494878 48.90598831, 2.57868416 48.90526569, 2.5790188 49.00809078999998, 2.46583703 49.00883276, 2.30524352 49.008106029999986, 2.3054501 48.9052885))"
322,3b7e3ee3-88bb-4c55-8342-2381ba07d361,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202105051111003_FR1_PX_E002N48_0623_01032', 'acquisitionStation': 'SV1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2021-05-05T16:26:33.29950349Z', 'processingDate': '2021-05-05T15:31:13.845Z', 'parentIdentifier': 'DS_PHR1B_202105051111003_FR1_PX_E002N48_0623_01032', 'azimuthAngle': 179.9670265197911, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'bdc47b5e-d706-46a5-8db8-d91486156d40', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': None, 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': [2.4420102819874105, 48.95600741580392], 'workspaceName': 'public', 'processorName': 'MMCAT', 'correlationId': 'mmcat_517a2b49-212e-4ee7-a668-d62a4859c21a', 'publicationDate': '2021-05-05T16:26:33.29950349Z', 'illuminationElevationAngle': 56.80005529360974, 'productType': 'mono', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2031-05-03T16:25:39.021702071Z', 'incidenceAngleAcrossTrack': -18.33926594085875, 'illuminationAzimuthAngle': 164.1330757300972, 'format': 'image/jp2', 'incidenceAngleAlongTrack': -0.9122258466444924, 'incidenceAngle': 18.35899446047265, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1B_202105051111003_FR1_PX_E002N48_0623_01032', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",3b7e3ee3-88bb-4c55-8342-2381ba07d361,airbus,2021-05-05 11:11:00.305000+00:00,,,86.0,0.5,HOURS,261390,322,261.58819647755763,18.35899446047265,"POLYGON ((2.29096953 48.90347715, 2.41502715 48.90366106, 2.59312111 48.90203035999998, 2.59299292 48.92510921, 2.59320381 48.94373605, 2.59283707 49.00886746, 2.46736085 49.0098257, 2.29081676 49.00931429, 2.29102704 48.99570361, 2.29096953 48.90347715))"
323,094c9332-355e-4099-82a6-f48fb1ce78da,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202105051111078_FR1_PX_E002N48_0518_01032', 'acquisitionStation': 'SV1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2021-05-05T16:23:56.806833962Z', 'processingDate': '2021-05-05T15:30:30.457Z', 'parentIdentifier': 'DS_PHR1B_202105051111078_FR1_PX_E002N48_0518_01032', 'azimuthAngle': 179.9819420521825, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '2f7ae15e-76d3-4db6-86a2-799c92ed0cdf', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': None, 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': [2.3588073742982503, 48.72644716764835], 'workspaceName': 'public', 'processorName': 'MMCAT', 'correlationId': 'mmcat_614bfd3c-82b9-448f-9095-7d7806f8fa01', 'publicationDate': '2021-05-05T16:23:56.806833962Z', 'illuminationElevationAngle': 57.00616020771976, 'productType': 'mono', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2031-05-03T16:21:54.886866106Z', 'incidenceAngleAcrossTrack': -19.08559456899102, 'illuminationAzimuthAngle': 163.8923325714435, 'format': 'image/jp2', 'incidenceAngleAlongTrack': 1.240286802510003, 'incidenceAngle': 19.12021470177237, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1B_202105051111078_FR1_PX_E002N48_0518_01032', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",094c9332-355e-4099-82a6-f48fb1ce78da,airbus,2021-05-05 11:11:07.806000+00:00,,,69.0,0.5,HOURS,265440,323,265.640345793784,19.12021470177237,"POLYGON ((2.20681663 48.672206819999985, 2.33185048 48.67333775, 2.51058417 48.6730288, 2.51079811 48.69642259, 2.5105546 48.72445572, 2.51067607 48.78051177, 2.38428118 48.78050651, 2.20690348 48.77862721999998, 2.20697644 48.7647485, 2.20725345 48.75551465, 2.20710057 48.74625723, 2.20701527 48.71851025, 2.20723531 48.70000835, 2.20699094 48.69073478, 2.20681663 48.672206819999985))"
324,5449880f-f823-40a1-8f56-621a1da7eb88,spot,spot,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_SPOT7_202104241026269_FR1_GS1_FR1_GS1_E003N49_03089', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2021-04-25T14:41:15Z', 'processingDate': '2021-04-25T13:38:42Z', 'parentIdentifier': 'DS_SPOT7_202104241026269_FR1_GS1_FR1_GS1_E003N49_03089', 'azimuthAngle': 179.99060219472165, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '9dfd370d-0db1-455a-9be7-b669bfec2073', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': None, 'sensorType': 'OPTICAL', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': [2.87663165448541, 49.04381538026514], 'workspaceName': 'public', 'processorName': 'IMFv6', 'correlationId': '873316f0-fef6-4a78-b536-314f822628c6', 'publicationDate': '2021-04-24T10:51:19.061627858Z', 'illuminationElevationAngle': 49.61878422785093, 'productType': 'bundle', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2031-04-22T10:50:22.384007539Z', 'incidenceAngleAcrossTrack': 3.639944871951239, 'illuminationAzimuthAngle': 148.81819910434055, 'format': 'image/jp2', 'incidenceAngleAlongTrack': -18.83642324758687, 'incidenceAngle': 19.05808113816272, 'processingCenter': 'AOC', 'archiveIdentifier': 'DS_SPOT7_202104241026269_FR1_GS1_FR1_GS1_E003N49_03089', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",5449880f-f823-40a1-8f56-621a1da7eb88,airbus,2021-04-24 10:26:26.874000+00:00,,,0.0,1.5,MINUTES,273179,324,7197.48393913443,19.05808113816272,"POLYGON ((2.43729573 49.54475695, 2.44612627 48.5316917, 3.30878165 48.53735675, 3.31596758 49.55780056, 2.43729573 49.54475695))"
325,52866baa-0a9c-435a-9cb3-309ee31991e4,spot,spot,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_SPOT7_202104241026515_FR1_GS1_FR1_GS1_E002N49_04875', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2021-04-25T15:06:24Z', 'processingDate': '2021-04-25T13:43:21Z', 'parentIdentifier': 'DS_SPOT7_202104241026515_FR1_GS1_FR1_GS1_E002N49_04875', 'azimuthAngle': 179.99745764714575, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '7576e6f6-080d-4cde-82e2-7bb2bb8b6771', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': None, 'sensorType': 'OPTICAL', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': [2.1567831720698507, 48.79782076999702], 'workspaceName': 'public', 'processorName': 'IMFv6', 'correlationId': 'f2c1c3a8-6a92-4536-85ec-b6c9938c0e0c', 'publicationDate': '2021-04-24T10:51:14.441236864Z', 'illuminationElevationAngle': 49.621844899453, 'productType': 'bundle', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2031-04-22T10:50:19.721384038Z', 'incidenceAngleAcrossTrack': 3.125123808253827, 'illuminationAzimuthAngle': 147.82778430838067, 'format': 'image/jp2', 'incidenceAngleAlongTrack': -4.446605929736225, 'incidenceAngle': 5.428703652855053, 'processingCenter': 'AOC', 'archiveIdentifier': 'DS_SPOT7_202104241026515_FR1_GS1_FR1_GS1_E002N49_04875', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",52866baa-0a9c-435a-9cb3-309ee31991e4,airbus,2021-04-24 10:26:51.499000+00:00,,,0.0,1.5,MINUTES,701439,325,10154.200084949654,5.428703652855053,"POLYGON ((1.73561213 49.55030556, 1.75201919 48.04906739, 2.56420046 48.04891518, 2.57795421 49.5526674, 1.73561213 49.55030556))"
326,c688ecec-b703-4d35-896a-248fcb3f4964,spot,spot,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_SPOT7_202104241026269_GS1_GS1_GS1_GS1_E003N49_03089', 'acquisitionStation': 'GS1', 'archivingCenter': 'GS1', 'lastUpdateDate': '2021-04-24T12:18:53Z', 'processingDate': '2021-04-24T10:43:08.667Z', 'parentIdentifier': 'DS_SPOT7_202104241026269_GS1_GS1_GS1_GS1_E003N49_03089', 'azimuthAngle': 179.99060219472165, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'c31eaca2-0275-4b14-8df3-0dd72fe4225c', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': None, 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': [2.8766211085716806, 49.04395252126925], 'workspaceName': 'public', 'processorName': 'MMCAT', 'correlationId': 'mmcat_d3f474dd-0ea4-4b98-9f92-d10418349a7c', 'publicationDate': '2021-04-24T10:45:41.956962937Z', 'illuminationElevationAngle': 49.61878422785093, 'productType': 'mono', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2031-04-22T10:45:23.569416554Z', 'incidenceAngleAcrossTrack': 3.639944871951239, 'illuminationAzimuthAngle': 148.81819910434055, 'format': 'image/jp2', 'incidenceAngleAlongTrack': -18.83642324758687, 'incidenceAngle': 19.05808113816272, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_SPOT7_202104241026269_GS1_GS1_GS1_GS1_E003N49_03089', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",c688ecec-b703-4d35-896a-248fcb3f4964,airbus,2021-04-24 10:26:26.874000+00:00,,,0.531233,1.5,HOURS,272951,326,7196.6428955233505,19.05808113816272,"POLYGON ((2.43730273 49.54496539, 2.44299448 48.91692541, 2.44303366 48.91269146, 2.44618776 48.53164916, 3.3088341 48.5375299, 3.31124338 48.92175063, 3.3112674 48.92602202, 3.31593949 49.55812001, 2.43730273 49.54496539))"
327,44c276d6-85e9-4d19-afac-d34e35644a13,spot,spot,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_SPOT7_202104241026515_GS1_GS1_GS1_GS1_E002N49_04875', 'acquisitionStation': 'GS1', 'archivingCenter': 'GS1', 'lastUpdateDate': '2021-04-24T12:18:58Z', 'processingDate': '2021-04-24T10:43:07.504Z', 'parentIdentifier': 'DS_SPOT7_202104241026515_GS1_GS1_GS1_GS1_E002N49_04875', 'azimuthAngle': 179.99745764714575, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'd7f0856f-2f79-47f1-875a-78b0aa0737ed', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': None, 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': [2.1568704454552043, 48.79793400817333], 'workspaceName': 'public', 'processorName': 'MMCAT', 'correlationId': 'mmcat_891b38f1-6ae6-43d5-9e42-2a2dda4b9d95', 'publicationDate': '2021-04-24T10:45:38.7748503Z', 'illuminationElevationAngle': 49.621844899453, 'productType': 'mono', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2031-04-22T10:45:20.820424195Z', 'incidenceAngleAcrossTrack': 3.125123808253827, 'illuminationAzimuthAngle': 147.82778430838067, 'format': 'image/jp2', 'incidenceAngleAlongTrack': -4.446605929736225, 'incidenceAngle': 5.428703652855053, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_SPOT7_202104241026515_GS1_GS1_GS1_GS1_E002N49_04875', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",44c276d6-85e9-4d19-afac-d34e35644a13,airbus,2021-04-24 10:26:51.499000+00:00,,,0.54982,1.5,HOURS,700758,327,10146.197593613962,5.428703652855053,"POLYGON ((1.73575367 49.55049689, 1.74227733 48.97795366, 1.74231315 48.97410239, 1.74852501 48.40586108, 1.7485579 48.40201455, 1.75207581 48.04911119, 2.56425299 48.04896327, 2.56696854 48.40251808, 2.56699555 48.40636732, 2.57211177 48.97566875, 2.57214844 48.9795255, 2.57798722 49.55284618, 1.73575367 49.55049689))"
328,31c76537-46e5-4c9e-b5f9-30c8bf4f844e,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202104231102229_FR1_PX_E002N49_0804_04222', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2021-04-24T02:43:28Z', 'processingDate': '2021-04-24T01:25:36.924', 'parentIdentifier': 'DS_PHR1B_202104231102229_FR1_PX_E002N49_0804_04222', 'azimuthAngle': 179.9701685980554, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'f396090f-51d1-46f2-8c6a-6e94351583ed', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': None, 'sensorType': 'OPTICAL', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': [2.5993636159891595, 49.164051440410624], 'workspaceName': 'public', 'processorName': 'DRS-MM V2.9vV2.9', 'correlationId': '5d73b5a0-d937-4dc1-bcb8-7173430f72b8', 'publicationDate': '2021-04-23T12:27:23.196812314Z', 'illuminationElevationAngle': 52.48745841902916, 'productType': 'bundle', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2031-04-21T12:25:36.551036357Z', 'incidenceAngleAcrossTrack': 2.050242729328984, 'illuminationAzimuthAngle': 161.4132126655222, 'format': 'image/jp2', 'incidenceAngleAlongTrack': -29.42497219803165, 'incidenceAngle': 29.47427857905747, 'processingCenter': 'FCMUGC', 'archiveIdentifier': 'DS_PHR1B_202104231102229_FR1_PX_E002N49_0804_04222', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",31c76537-46e5-4c9e-b5f9-30c8bf4f844e,airbus,2021-04-23 11:02:22.931000+00:00,,,0.0,0.5,MINUTES,271930,328,1382.452046585107,29.47427857905747,"POLYGON ((2.44346613 49.43660262, 2.44414561 48.88873489, 2.75504332 48.89315417999999, 2.7552611 49.44018165, 2.44346613 49.43660262))"
329,821ba242-008c-4436-b0f6-45492786e719,spot,spot,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_SPOT7_202104221042100_FR1_FR1_FR1_FR1_E002N48_03332', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2021-04-22T12:18:41Z', 'processingDate': '2021-04-22T11:55:13.906Z', 'parentIdentifier': 'DS_SPOT7_202104221042100_FR1_FR1_FR1_FR1_E002N48_03332', 'azimuthAngle': 180.01706538625365, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '38323824-1282-47ae-a1a3-487416e0d95f', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': None, 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': [2.4011065421928506, 48.08225409466326], 'workspaceName': 'public', 'processorName': 'MMCAT', 'correlationId': 'mmcat_dc3c4690-4ffd-4534-afb5-7cdff5ca1641', 'publicationDate': '2021-04-22T12:02:53.970920202Z', 'illuminationElevationAngle': 50.875924081478146, 'productType': 'mono', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2031-04-20T12:00:43.56619121Z', 'incidenceAngleAcrossTrack': -23.55847697310113, 'illuminationAzimuthAngle': 153.45021763480452, 'format': 'image/jp2', 'incidenceAngleAlongTrack': -9.63458423080882, 'incidenceAngle': 24.622777340401342, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_SPOT7_202104221042100_FR1_FR1_FR1_FR1_E002N48_03332', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",821ba242-008c-4436-b0f6-45492786e719,airbus,2021-04-22 10:42:09.999000+00:00,,,0.0,1.5,HOURS,6605,329,8725.326686640587,24.622777340401342,"POLYGON ((1.92407748 48.65252924, 1.9202531 48.03001076, 1.92022097 48.02580283, 1.91675809 47.56044251999999, 2.885455 47.51414289, 2.8807149 47.98466778, 2.88066902 47.98892223, 2.87525051 48.61749737, 1.92407748 48.65252924))"
330,a580e8f8-52b9-4494-a6c7-27a0c2618a46,spot,spot,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_SPOT7_202104191016246_FR1_FR1_FR1_FR1_E002N48_03170', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2021-04-19T13:31:52Z', 'processingDate': '2021-04-19T11:06:13.528Z', 'parentIdentifier': 'DS_SPOT7_202104191016246_FR1_FR1_FR1_FR1_E002N48_03170', 'azimuthAngle': 179.99782079502128, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '7835715b-8d1e-46bb-a5cd-c70f1b39ffae', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': None, 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': [2.3866833134923615, 48.09178060548995], 'workspaceName': 'public', 'processorName': 'MMCAT', 'correlationId': 'mmcat_2aa7b1d7-ae93-437c-9a17-a080367407d0', 'publicationDate': '2021-04-19T11:10:54.208458473Z', 'illuminationElevationAngle': 47.623013450147376, 'productType': 'mono', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2031-04-17T11:07:51.701528109Z', 'incidenceAngleAcrossTrack': 14.158655256527666, 'illuminationAzimuthAngle': 144.69312249250527, 'format': 'image/jp2', 'incidenceAngleAlongTrack': 21.480597934479217, 'incidenceAngle': 24.232548110334793, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_SPOT7_202104191016246_FR1_FR1_FR1_FR1_E002N48_03170', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",a580e8f8-52b9-4494-a6c7-27a0c2618a46,airbus,2021-04-19 10:16:24.624000+00:00,,,6.2444743130227005,1.5,HOURS,17644,330,8204.285546890189,24.232548110334793,"POLYGON ((1.92644223 48.66885899, 1.93969688 48.00059859, 1.93977088 47.99615264, 1.94781935 47.56176021, 2.82796223 47.517163989999986, 2.83500999 47.94692776, 2.83507819 47.95134561, 2.84692439 48.61154059, 1.92644223 48.66885899))"
